rank,year,title,page,tconst,worldwide
85,2021,I Fell in Love Like a Flower Bouquet,https://www.imdb.com/title/tt11219254/,tt11219254,"$34,975,905"
86,2021,Malignant,https://www.imdb.com/title/tt3811906/,tt3811906,"$34,892,041"
87,2021,Licorice Pizza,https://www.imdb.com/title/tt11271038/,tt11271038,"$33,266,335"
88,2021,Respect,https://www.imdb.com/title/tt2452150/,tt2452150,"$32,882,823"
89,2021,Big Red Envelope,https://www.imdb.com/title/tt13917134/,tt13917134,"$32,800,000"
90,2021,Masquerade Night,https://www.imdb.com/title/tt13582738/,tt13582738,"$32,287,400"
91,2021,Once Upon a Time in Hong Kong,https://www.imdb.com/title/tt14466064/,tt14466064,"$32,218,874"
92,2021,Home Sweet Home,https://www.imdb.com/title/tt10097384/,tt10097384,"$32,178,677"
93,2021,The Little Things,https://www.imdb.com/title/tt10016180/,tt10016180,"$30,863,426"
94,2021,The Unholy,https://www.imdb.com/title/tt9419056/,tt9419056,"$30,832,137"
95,2021,The Last Duel,https://www.imdb.com/title/tt4244994/,tt4244994,"$30,552,111"
96,2021,Escape from Mogadishu,https://www.imdb.com/title/tt14810692/,tt14810692,"$29,902,716"
97,2021,Master,https://www.imdb.com/title/tt10579952/,tt10579952,"$28,692,230"
98,2021,The Last Warrior: Root of Evil,https://www.imdb.com/title/tt13606158/,tt13606158,"$28,357,398"
99,2021,The Last Warrior: A Messenger of Darkness,https://www.imdb.com/title/tt13769630/,tt13769630,"$27,052,365"
100,2021,American Underdog,https://www.imdb.com/title/tt11729298/,tt11729298,"$26,514,814"
101,2021,Chaos Walking,https://www.imdb.com/title/tt2076822/,tt2076822,"$26,508,132"
102,2021,The Courier,https://www.imdb.com/title/tt8368512/,tt8368512,"$26,001,227"
103,2021,Spencer,https://www.imdb.com/title/tt12536294/,tt12536294,"$24,881,588"
104,2021,La La Land 2020 Re-release,https://www.imdb.com/title/tt3783958/,tt3783958,"$23,819,204"
105,2021,The Marksman,https://www.imdb.com/title/tt6902332/,tt6902332,"$23,076,711"
106,2021,99.9 Criminal Lawyer: The Movie,https://www.imdb.com/title/tt15434284/,tt15434284,"$23,055,069"
107,2021,Last Night in Soho,https://www.imdb.com/title/tt9639470/,tt9639470,"$22,957,625"
108,2021,The Day We Lit Up the Sky,https://www.imdb.com/title/tt14866426/,tt14866426,"$22,500,000"
109,2021,Parallel Mothers,https://www.imdb.com/title/tt12618926/,tt12618926,"$22,171,056"
110,2021,Kaamelott: First Installment,https://www.imdb.com/title/tt9844322/,tt9844322,"$21,978,954"
111,2021,After We Fell,https://www.imdb.com/title/tt13069986/,tt13069986,"$21,749,383"
112,2021,Rurouni Kenshin: Final Chapter Part II - The Beginning,https://www.imdb.com/title/tt11991748/,tt11991748,"$21,318,560"
113,2021,Wish Dragon,https://www.imdb.com/title/tt5562070/,tt5562070,"$21,120,000"
114,2021,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkasu Academy,https://www.imdb.com/title/tt13642590/,tt13642590,"$20,404,708"
115,2021,Stillwater,https://www.imdb.com/title/tt10696896/,tt10696896,"$19,754,272"
116,2021,The Wolf and the Lion,https://www.imdb.com/title/tt10945288/,tt10945288,"$19,499,230"
117,2021,Les Tuche 4,https://www.imdb.com/title/tt12847352/,tt12847352,"$19,259,766"
118,2021,Those Who Wish Me Dead,https://www.imdb.com/title/tt3215824/,tt3215824,"$19,127,330"
119,2021,Dear Evan Hansen,https://www.imdb.com/title/tt9357050/,tt9357050,"$19,123,994"
120,2021,The Pioneer,https://www.imdb.com/title/tt14922172/,tt14922172,"$18,900,000"
121,2021,The Green Knight,https://www.imdb.com/title/tt9243804/,tt9243804,"$18,888,418"
122,2021,Antlers,https://www.imdb.com/title/tt7740510/,tt7740510,"$18,867,659"
123,2021,Sinkhole,https://www.imdb.com/title/tt12664618/,tt12664618,"$18,804,231"
124,2021,Mobile Suit Gundam: Hathaway,https://www.imdb.com/title/tt13288678/,tt13288678,"$18,731,309"
125,2021,The Stronghold,https://www.imdb.com/title/tt10404944/,tt10404944,"$18,066,143"
126,2021,Bo Gia,https://www.imdb.com/title/tt13925862/,tt13925862,"$17,480,489"
127,2021,The Dry,https://www.imdb.com/title/tt5144174/,tt5144174,"$17,424,378"
128,2021,School of Magical Animals,https://www.imdb.com/title/tt11455260/,tt11455260,"$17,389,957"
129,2021,Gintama: The Final,https://www.imdb.com/title/tt10766468/,tt10766468,"$17,252,960"
130,2021,Railway Heroes,https://www.imdb.com/title/tt13859694/,tt13859694,"$17,223,704"
131,2021,Your Turn to Kill,https://www.imdb.com/title/tt15034594/,tt15034594,"$16,511,822"
132,2021,Cry Macho,https://www.imdb.com/title/tt1924245/,tt1924245,"$16,481,544"
133,2021,Reminiscence,https://www.imdb.com/title/tt3272066/,tt3272066,"$16,430,773"
134,2021,Legend No. 17,https://www.imdb.com/title/tt2182001/,tt2182001,"$16,096,860"
135,2021,Upon the Magic Roads,https://www.imdb.com/title/tt11390180/,tt11390180,"$15,990,882"
136,2021,The Night House,https://www.imdb.com/title/tt9731534/,tt9731534,"$15,437,703"
137,2021,Harry Potter and the Sorcerer's Stone 2021 Re-release,https://www.imdb.com/title/tt0241527/,tt0241527,"$15,372,357"
138,2021,Drive My Car,https://www.imdb.com/title/tt14039582/,tt14039582,"$15,312,956"
139,2021,Minari,https://www.imdb.com/title/tt10633456/,tt10633456,"$15,312,445"
140,2021,Something About Love,https://www.imdb.com/title/tt10553438/,tt10553438,"$15,204,017"
141,2021,Anita,https://www.imdb.com/title/tt15010590/,tt15010590,"$15,017,470"
142,2021,The Tomorrow War,https://www.imdb.com/title/tt9777666/,tt9777666,"$14,400,000"
143,2021,And So the Baton Is Passed,https://www.imdb.com/title/tt14605210/,tt14605210,"$14,368,469"
144,2021,Sword Art Online: Progressive - Aria of a Starless Night,https://www.imdb.com/title/tt13424422/,tt13424422,"$14,037,060"
145,2021,Christmas with the Chosen: The Messengers,https://www.imdb.com/title/tt15772866/,tt15772866,"$13,728,000"
146,2021,Eiffel,https://www.imdb.com/title/tt10366514/,tt10366514,"$13,649,265"
147,2021,OSS 117: From Africa with Love,https://www.imdb.com/title/tt7972012/,tt7972012,"$13,457,801"
148,2021,Hostage: Missing Celebrity,https://www.imdb.com/title/tt14941222/,tt14941222,"$13,125,970"
149,2021,The Many Saints of Newark,https://www.imdb.com/title/tt8110232/,tt8110232,"$13,058,293"
150,2021,Vakeel Saab,https://www.imdb.com/title/tt8269248/,tt8269248,"$13,056,490"
151,2021,Monkey King Reborn,https://www.imdb.com/title/tt14391088/,tt14391088,"$13,002,635"
152,2021,No Escapes,https://www.imdb.com/title/tt12200256/,tt12200256,"$12,916,151"
153,2021,The Bodin's in the Land of Smile,https://www.imdb.com/title/tt15049366/,tt15049366,"$12,872,253"
154,2021,The Worst Person in the World,https://www.imdb.com/title/tt10370710/,tt10370710,"$12,681,971"
155,2021,Character,https://www.imdb.com/title/tt14118266/,tt14118266,"$12,628,017"
156,2021,On the Line,https://www.imdb.com/title/tt15426974/,tt15426974,"$12,497,963"
157,2021,On Your Mark,https://www.imdb.com/title/tt11317408/,tt11317408,"$12,100,000"
158,2021,Stand by Me,https://www.imdb.com/title/tt11082644/,tt11082644,"$11,900,000"
159,2021,The Fable: The Killer Who Doesn't Kill,https://www.imdb.com/title/tt13017204/,tt13017204,"$11,325,545"
160,2021,What Did You Eat Yesterday?,https://www.imdb.com/title/tt14865506/,tt14865506,"$11,320,893"
161,2021,Aline,https://www.imdb.com/title/tt9735462/,tt9735462,"$11,149,943"
162,2021,Krack,https://www.imdb.com/title/tt8302382/,tt8302382,"$10,442,916"
163,2021,Kaiserschmarrndrama,https://www.imdb.com/title/tt11034894/,tt11034894,"$10,357,720"
164,2021,"Caution, Hazardous Wife: The Movie",https://www.imdb.com/title/tt11477842/,tt11477842,"$10,356,359"
165,2021,Realm of Terracotta,https://www.imdb.com/title/tt10075380/,tt10075380,"$10,341,512"
166,2021,Detective Conan: The Scarlet Alibi,https://www.imdb.com/title/tt13884166/,tt13884166,"$10,308,627"
167,2021,Never Stop,https://www.imdb.com/title/tt14778138/,tt14778138,"$10,224,935"
168,2021,Ainbo,https://www.imdb.com/title/tt6570098/,tt6570098,"$10,021,003"
169,2021,Black Box,https://www.imdb.com/title/tt10341034/,tt10341034,"$9,738,741"
170,2021,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,https://www.imdb.com/title/tt15409816/,tt15409816,"$9,735,732"
171,2021,The Soul,https://www.imdb.com/title/tt13598976/,tt13598976,"$9,600,000"
172,2021,¡A todo tren! Destino Asturias,https://www.imdb.com/title/tt13150080/,tt13150080,"$9,544,171"
173,2021,Baragaki: Unbroken Samurai,https://www.imdb.com/title/tt11487698/,tt11487698,"$9,481,437"
174,2021,Dad,https://www.imdb.com/title/tt14111652/,tt14111652,"$9,267,397"
175,2021,All About My Mother,https://www.imdb.com/title/tt13649566/,tt13649566,"$8,900,000"
176,2021,The Eleventh Chapter,https://www.imdb.com/title/tt10097436/,tt10097436,"$8,844,997"
177,2021,The Medium,https://www.imdb.com/title/tt13446168/,tt13446168,"$8,826,689"
178,2021,The Vault,https://www.imdb.com/title/tt9742794/,tt9742794,"$8,803,864"
179,2021,Kaguya-sama: Love Is War,https://www.imdb.com/title/tt9816396/,tt9816396,"$8,794,981"
180,2021,The Protégé,https://www.imdb.com/title/tt6079772/,tt6079772,"$8,737,253"
181,2021,Lost Illusions,https://www.imdb.com/title/tt10505316/,tt10505316,"$8,627,473"
182,2021,Agent Backkom: Kings Bear,https://www.imdb.com/title/tt15114656/,tt15114656,"$8,578,734"
183,2021,Dziewczyny z Dubaju,https://www.imdb.com/title/tt11871074/,tt11871074,"$8,442,876"
184,2021,Honey Lemon Soda,https://www.imdb.com/title/tt14311250/,tt14311250,"$8,441,488"
185,2021,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,https://www.imdb.com/title/tt0120737/,tt0120737,"$8,377,569"
186,2021,Delicious,https://www.imdb.com/title/tt10738536/,tt10738536,"$8,356,097"
187,2021,I Don't Have Any Money Left in My Retirement Account,https://www.imdb.com/title/tt11354164/,tt11354164,"$8,204,616"
188,2021,White Snake 2: Green Snake,https://www.imdb.com/title/tt15000314/,tt15000314,"$8,170,000"
189,2021,New Happy Dad and Son 4,https://www.imdb.com/title/tt14760652/,tt14760652,"$8,070,000"
190,2021,Silver Skates,https://www.imdb.com/title/tt10525672/,tt10525672,"$7,891,319"
191,2021,Sunny Sisters,https://www.imdb.com/title/tt14849368/,tt14849368,"$7,880,000"
192,2021,Pil's Adventures,https://www.imdb.com/title/tt15091284/,tt15091284,"$7,770,503"
193,2021,Contra,https://www.imdb.com/title/tt10628092/,tt10628092,"$7,762,797"
194,2021,Hard Hit,https://www.imdb.com/title/tt14285962/,tt14285962,"$7,658,021"
195,2021,Little Canned Men,https://www.imdb.com/title/tt15547890/,tt15547890,"$7,600,000"
196,2021,Pushpa: The Rise - Part 1,https://www.imdb.com/title/tt9389998/,tt9389998,"$7,592,374"
197,2021,The Mauritanian,https://www.imdb.com/title/tt4761112/,tt4761112,"$7,527,030"
198,2021,The Ice Road,https://www.imdb.com/title/tt3758814/,tt3758814,"$7,502,846"
199,2021,Judas and the Black Messiah,https://www.imdb.com/title/tt9784798/,tt9784798,"$7,428,769"
200,2021,Love Letter 2021 Re-release,https://www.imdb.com/title/tt0113703/,tt0113703,"$7,400,000"
1,2020,The Eight Hundred,https://www.imdb.com/title/tt7294150/,tt7294150,"$461,421,559"
2,2020,Demon Slayer the Movie: Mugen Train,https://www.imdb.com/title/tt11032374/,tt11032374,"$453,210,959"
3,2020,Bad Boys for Life,https://www.imdb.com/title/tt1502397/,tt1502397,"$426,505,244"
4,2020,"My People, My Homeland",https://www.imdb.com/title/tt12363162/,tt12363162,"$422,390,820"
5,2020,Tenet,https://www.imdb.com/title/tt6723592/,tt6723592,"$365,294,355"
6,2020,Sonic the Hedgehog,https://www.imdb.com/title/tt3794354/,tt3794354,"$319,715,683"
7,2020,Dolittle,https://www.imdb.com/title/tt6673612/,tt6673612,"$251,410,631"
8,2020,Legend of Deification,https://www.imdb.com/title/tt11177804/,tt11177804,"$240,646,355"
9,2020,A Little Red Flower,https://www.imdb.com/title/tt12497408/,tt12497408,"$216,000,000"
10,2020,The Croods: A New Age,https://www.imdb.com/title/tt2850386/,tt2850386,"$215,905,815"
11,2020,Birds of Prey,https://www.imdb.com/title/tt7713068/,tt7713068,"$205,308,611"
12,2020,Shock Wave 2,https://www.imdb.com/title/tt9597838/,tt9597838,"$198,921,659"
13,2020,Wonder Woman 1984,https://www.imdb.com/title/tt7126948/,tt7126948,"$169,602,006"
14,2020,The Sacrifice,https://www.imdb.com/title/tt13000980/,tt13000980,"$161,047,608"
15,2020,The Invisible Man,https://www.imdb.com/title/tt1051906/,tt1051906,"$144,492,724"
16,2020,Onward,https://www.imdb.com/title/tt7146812/,tt7146812,"$141,940,042"
17,2020,Warm Hug,https://www.imdb.com/title/tt13529418/,tt13529418,"$129,240,236"
18,2020,Soul,https://www.imdb.com/title/tt2948372/,tt2948372,"$120,957,731"
19,2020,The Call of the Wild,https://www.imdb.com/title/tt7504726/,tt7504726,"$111,202,881"
20,2020,Caught in Time,https://www.imdb.com/title/tt9877138/,tt9877138,"$80,543,319"
21,2020,Mulan,https://www.imdb.com/title/tt4566758/,tt4566758,"$69,965,374"
22,2020,The Yin-Yang Master: Dream of Eternity,https://www.imdb.com/title/tt11454718/,tt11454718,"$68,000,000"
23,2020,Stand by Me Doraemon 2,https://www.imdb.com/title/tt13428402/,tt13428402,"$65,201,374"
24,2020,The Rescue,https://www.imdb.com/title/tt9283920/,tt9283920,"$64,203,587"
25,2020,Love You Forever,https://www.imdb.com/title/tt11285152/,tt11285152,"$60,670,799"
26,2020,Greenland,https://www.imdb.com/title/tt7737786/,tt7737786,"$52,300,000"
27,2020,Tolo Tolo,https://www.imdb.com/title/tt10413566/,tt10413566,"$52,186,426"
28,2020,Vanguard,https://www.imdb.com/title/tt9695722/,tt9695722,"$50,866,901"
29,2020,Fantasy Island,https://www.imdb.com/title/tt0983946/,tt0983946,"$49,447,308"
30,2020,Trolls 2: World Tour,https://www.imdb.com/title/tt6587640/,tt6587640,"$49,276,818"
31,2020,The New Mutants,https://www.imdb.com/title/tt4682266/,tt4682266,"$49,169,594"
32,2020,After We Collided,https://www.imdb.com/title/tt10362466/,tt10362466,"$47,990,414"
33,2020,"From Today, It's My Turn: The Movie",https://www.imdb.com/title/tt11427318/,tt11427318,"$47,895,887"
34,2020,Tanhaji: The Unsung Warrior,https://www.imdb.com/title/tt8108274/,tt8108274,"$45,221,814"
35,2020,Unhinged,https://www.imdb.com/title/tt10059518/,tt10059518,"$44,331,465"
36,2020,The End of Endless Love,https://www.imdb.com/title/tt13154372/,tt13154372,"$43,950,000"
37,2020,The War with Grandpa,https://www.imdb.com/title/tt4532038/,tt4532038,"$43,387,445"
38,2020,Peninsula,https://www.imdb.com/title/tt8850222/,tt8850222,"$42,698,327"
39,2020,Monster Hunter,https://www.imdb.com/title/tt6475714/,tt6475714,"$42,145,959"
40,2020,Underwater,https://www.imdb.com/title/tt5774060/,tt5774060,"$40,882,928"
41,2020,Bloodshot,https://www.imdb.com/title/tt1634106/,tt1634106,"$39,861,118"
42,2020,Sarileru Neekevvaru,https://www.imdb.com/title/tt10773090/,tt10773090,"$37,389,889"
43,2020,New Interpretation Records of the Three Kingdoms,https://www.imdb.com/title/tt12718318/,tt12718318,"$36,747,486"
44,2020,The Confidence Man JP: Princess,https://www.imdb.com/title/tt12767996/,tt12767996,"$36,109,913"
45,2020,Black Panther 2020 Re-release,https://www.imdb.com/title/tt1825683/,tt1825683,"$35,335,665"
46,2020,The Man Standing Next,https://www.imdb.com/title/tt11358398/,tt11358398,"$34,664,900"
47,2020,My Mom is a Character 3,https://www.imdb.com/title/tt10611372/,tt10611372,"$34,360,029"
48,2020,Doraemon the Movie: Nobita's New Dinosaur,https://www.imdb.com/title/tt10588750/,tt10588750,"$33,942,341"
49,2020,Deliver Us from Evil,https://www.imdb.com/title/tt12763920/,tt12763920,"$33,718,703"
50,2020,Harry Potter and the Sorcerer's Stone 2020 Re-release,https://www.imdb.com/title/tt0241527/,tt0241527,"$31,501,815"
51,2020,Honest Thief,https://www.imdb.com/title/tt1838556/,tt1838556,"$31,220,247"
52,2020,Like a Boss,https://www.imdb.com/title/tt7545266/,tt7545266,"$30,399,490"
53,2020,The Witches,https://www.imdb.com/title/tt0805647/,tt0805647,"$29,333,671"
54,2020,Bath Buddy,https://www.imdb.com/title/tt13347818/,tt13347818,"$28,700,000"
55,2020,Scoob!,https://www.imdb.com/title/tt3152592/,tt3152592,"$28,559,165"
56,2020,Ala Vaikunthapurramuloo,https://www.imdb.com/title/tt9537292/,tt9537292,"$28,477,890"
57,2020,Emma.,https://www.imdb.com/title/tt9214832/,tt9214832,"$26,404,660"
58,2020,Leap,https://www.imdb.com/title/tt10670442/,tt10670442,"$25,818,882"
59,2020,The Father,https://www.imdb.com/title/tt10272386/,tt10272386,"$24,708,071"
60,2020,Interstellar 2020 Re-release,https://www.imdb.com/title/tt0816692/,tt0816692,"$23,771,122"
61,2020,Poupelle of Chimney Town,https://www.imdb.com/title/tt13276012/,tt13276012,"$22,715,146"
62,2020,Gretel & Hansel,https://www.imdb.com/title/tt9086228/,tt9086228,"$22,304,357"
63,2020,Stigmatized Properties,https://www.imdb.com/title/tt13050614/,tt13050614,"$21,276,720"
64,2020,Pokémon the Movie: Secrets of the Jungle,https://www.imdb.com/title/tt11819890/,tt11819890,"$21,097,921"
65,2020,The Photograph,https://www.imdb.com/title/tt7798646/,tt7798646,"$20,690,779"
66,2020,Yarn,https://www.imdb.com/title/tt10467054/,tt10467054,"$20,474,270"
67,2020,Violet Evergarden: The Movie,https://www.imdb.com/title/tt8652818/,tt8652818,"$20,339,624"
68,2020,Brahms: The Boy II,https://www.imdb.com/title/tt9173418/,tt9173418,"$20,311,536"
69,2020,Ice 2,https://www.imdb.com/title/tt10922066/,tt10922066,"$19,788,995"
70,2020,Soul Snatcher,https://www.imdb.com/title/tt12392662/,tt12392662,"$19,561,221"
71,2020,The Turning,https://www.imdb.com/title/tt7510346/,tt7510346,"$19,428,166"
72,2020,Fate/stay night [Heaven's Feel] III. spring song,https://www.imdb.com/title/tt8092118/,tt8092118,"$19,252,497"
73,2020,Promising Young Woman,https://www.imdb.com/title/tt9620292/,tt9620292,"$18,854,166"
74,2020,Takizawa Enbujo Zero,https://www.imdb.com/title/tt13616600/,tt13616600,"$18,091,395"
75,2020,Freaky,https://www.imdb.com/title/tt10919380/,tt10919380,"$18,073,433"
76,2020,The Promised Neverland,https://www.imdb.com/title/tt11027510/,tt11027510,"$17,710,977"
77,2020,Kaiji: Final Game,https://www.imdb.com/title/tt10423160/,tt10423160,"$17,645,779"
78,2020,Hitman: Agent Jun,https://www.imdb.com/title/tt11649614/,tt11649614,"$17,601,351"
79,2020,Digimon Adventure: Last Evolution Kizuna,https://www.imdb.com/title/tt9507234/,tt9507234,"$17,361,009"
80,2020,Moana 2020 Re-release,https://www.imdb.com/title/tt3521164/,tt3521164,"$17,017,264"
81,2020,Bye Bye Morons,https://www.imdb.com/title/tt10196398/,tt10196398,"$16,955,924"
82,2020,Baaghi 3,https://www.imdb.com/title/tt8366590/,tt8366590,"$16,726,510"
83,2020,I Still Believe,https://www.imdb.com/title/tt9779516/,tt9779516,"$16,069,730"
84,2020,The Way Back,https://www.imdb.com/title/tt8544498/,tt8544498,"$15,480,704"
85,2020,Padre no hay más que uno 2: La llegada de la suegra,https://www.imdb.com/title/tt11506284/,tt11506284,"$15,373,181"
86,2020,The Personal History of David Copperfield,https://www.imdb.com/title/tt6439020/,tt6439020,"$14,399,270"
87,2020,Nightlife,https://www.imdb.com/title/tt10358022/,tt10358022,"$14,308,789"
88,2020,Pawn,https://www.imdb.com/title/tt13273172/,tt13273172,"$14,193,957"
89,2020,#Alive,https://www.imdb.com/title/tt10620868/,tt10620868,"$13,432,212"
90,2020,Howling Village,https://www.imdb.com/title/tt10919074/,tt10919074,"$13,394,556"
91,2020,Come Play,https://www.imdb.com/title/tt8004664/,tt8004664,"$13,182,254"
92,2020,Samjin Company English Class,https://www.imdb.com/title/tt13210996/,tt13210996,"$12,761,386"
93,2020,Another Round,https://www.imdb.com/title/tt10288566/,tt10288566,"$12,742,254"
94,2020,News of the World,https://www.imdb.com/title/tt6878306/,tt6878306,"$12,668,325"
95,2020,Collectors,https://www.imdb.com/title/tt13428686/,tt13428686,"$12,640,113"
